Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
23/08/2022;2.52;2.52;2.52;2.52;2.52;12201;30746.52;22/08/2022;2.52
22/08/2022;2.52;2.52;2.52;2.52;2.5219102569100618;51302;129379.04;19/08/2022;2.51
19/08/2022;2.51;2.51;2.51;2.51;2.5105347380976046;10061;25258.49;18/08/2022;2.69
18/08/2022;2.7;2.69;2.7;2.69;2.697563854904486;27954;75407.7;15/08/2022;2.8
17/08/2022;;;;;2.791879049676026;926;2585.28;15/08/2022;2.8
16/08/2022;;;;;2.805434782608696;46;129.05;15/08/2022;2.8
15/08/2022;2.8;2.8;2.8;2.8;2.8000312163616794;18580;52024.58;12/08/2022;2.77
12/08/2022;2.78;2.77;2.78;2.77;2.77683050637613;16154;44856.92;11/08/2022;2.79
11/08/2022;2.79;2.79;2.79;2.78;2.788326955156511;10191;28415.84;10/08/2022;2.78
10/08/2022;2.78;2.78;2.78;2.78;2.7799851077208193;30217;84002.81;09/08/2022;2.6
09/08/2022;2.79;2.8;2.8;2.79;2.7947085201793724;57534;160790.76;08/08/2022;2.8
08/08/2022;2.85;2.8;2.85;2.8;2.832735510052353;64562;182887.07;05/08/2022;2.8
05/08/2022;2.9;2.8;2.9;2.79;2.804805405833862;50464;141541.7;04/08/2022;2.79
04/08/2022;2.8;2.79;2.8;2.74;2.7957657415134465;37147;103854.31;02/08/2022;2.74
03/08/2022;;;;;2.7271323122347297;5419;14778.33;02/08/2022;2.74
02/08/2022;2.65;2.74;2.74;2.65;2.6807270584618537;19517;52319.75;01/08/2022;2.6
01/08/2022;2.6;2.6;2.6;2.6;2.6;89477;232640.2;27/07/2022;2.6
27/07/2022;2.65;2.6;2.65;2.6;2.6403595393282187;52011;137327.74;26/07/2022;2.6
26/07/2022;2.59;2.6;2.6;2.59;2.598665690491443;43708;113582.48;25/07/2022;2.6
25/07/2022;2.6;2.6;2.6;2.6;2.5974545731707317;32800;85196.51;22/07/2022;2.55
22/07/2022;2.55;2.55;2.55;2.55;2.550799294129859;19267;49146.25;21/07/2022;2.5
21/07/2022;2.5;2.5;2.5;2.5;2.5001678715843645;8161;20403.87;20/07/2022;2.5
20/07/2022;2.5;2.5;2.5;2.5;2.5;14357;35892.5;19/07/2022;2.5
19/07/2022;2.57;2.5;2.57;2.5;2.509377707190297;20778;52139.85;13/07/2022;2.58
18/07/2022;;;;;2.5753993933265926;989;2547.07;13/07/2022;2.58
15/07/2022;;;;;2.569795918367347;931;2392.48;13/07/2022;2.58
14/07/2022;;;;;2.5656846473029047;482;1236.66;13/07/2022;2.58
13/07/2022;2.57;2.58;2.58;2.57;2.5706044392425698;95692;245986.28;12/07/2022;2.56
12/07/2022;2.56;2.56;2.56;2.56;2.5826757263355202;8536;22045.72;08/07/2022;2.55
11/07/2022;;;;;;;;08/07/2022;2.55
08/07/2022;2.55;2.55;2.55;2.55;2.55;92000;234600;07/07/2022;2.52
07/07/2022;2.52;2.52;2.52;2.52;2.520108334789446;45784;115380.64;06/07/2022;2.54
06/07/2022;2.54;2.54;2.54;2.54;2.5419736842105265;4864;12364.16;05/07/2022;2.73
05/07/2022;2.73;2.73;2.73;2.73;2.7301364187550528;19792;54034.86;04/07/2022;2.73
04/07/2022;2.73;2.73;2.73;2.73;2.730006850337687;113863;310846.77;01/07/2022;2.73
01/07/2022;2.73;2.73;2.73;2.73;2.73;46439;126778.47;30/06/2022;2.73
30/06/2022;2.73;2.73;2.73;2.73;2.730935494007272;22277;60837.05;28/06/2022;2.73
28/06/2022;2.73;2.73;2.73;2.73;2.7316763893153206;13028;35588.28;27/06/2022;2.73
27/06/2022;2.73;2.73;2.73;2.73;2.73;2796;7633.08;23/06/2022;2.73
24/06/2022;;;;;2.73;935;2552.55;23/06/2022;2.73
23/06/2022;2.73;2.73;2.73;2.73;2.715705368289638;3204;8701.12;22/06/2022;2.73
22/06/2022;2.72;2.73;2.73;2.72;2.719179054243563;35654;96949.61;21/06/2022;2.7
21/06/2022;2.7;2.7;2.7;2.7;2.686466945124586;6943;18652.14;20/06/2022;2.67
20/06/2022;2.66;2.67;2.67;2.66;2.6680754941980465;21803;58172.05;16/06/2022;2.66
17/06/2022;;;;;2.6596913580246913;1296;3446.96;16/06/2022;2.66
16/06/2022;2.66;2.66;2.66;2.66;2.6613591595535127;3046;8106.5;14/06/2022;2.65
15/06/2022;;;;;2.6665335753176045;551;1469.26;14/06/2022;2.65
14/06/2022;2.65;2.65;2.65;2.63;2.639622562382051;9538;25176.72;13/06/2022;2.68
13/06/2022;2.68;2.68;2.68;2.68;2.68;2810;7530.8;10/06/2022;2.68
10/06/2022;2.68;2.68;2.68;2.68;2.642669616519174;6780;17917.3;09/06/2022;2.63
09/06/2022;2.65;2.63;2.65;2.63;2.63878243755467;41156;108601.73;08/06/2022;2.78
08/06/2022;2.78;2.78;2.78;2.78;2.729418291862811;5948;16234.58;07/06/2022;2.58
07/06/2022;2.58;2.58;2.58;2.58;2.580201117318436;3580;9237.12;06/06/2022;2.58
06/06/2022;2.58;2.58;2.58;2.58;2.577926655180901;20315;52370.58;02/06/2022;2.58
03/06/2022;;;;;2.569951845906902;3738;9606.48;02/06/2022;2.58
02/06/2022;2.58;2.58;2.58;2.58;2.581562911853632;12899;33299.58;01/06/2022;2.62
01/06/2022;2.65;2.62;2.65;2.62;2.640151899557637;30744;81168.83;31/05/2022;2.7
31/05/2022;2.65;2.7;2.7;2.65;2.6806426560528105;10301;27613.3;30/05/2022;2.7
30/05/2022;2.7;2.7;2.7;2.7;2.6999636627906978;22016;59442.4;27/05/2022;2.7
27/05/2022;2.7;2.7;2.7;2.7;2.7000334112930173;41902;113136.8;26/05/2022;2.8
26/05/2022;2.8;2.8;2.8;2.8;2.8164880461665294;6065;17082;25/05/2022;2.8
25/05/2022;2.8;2.8;2.8;2.8;2.8;29998;83994.4;24/05/2022;2.8
24/05/2022;2.8;2.8;2.8;2.8;2.8003249516441007;7755;21716.52;20/05/2022;2.8
23/05/2022;;;;;2.903903252710592;3597;10445.34;20/05/2022;2.8
20/05/2022;2.8;2.8;2.8;2.8;2.8015747586773467;19476;54563.47;17/05/2022;2.7
19/05/2022;;;;;2.7113623462630083;1057;2865.91;17/05/2022;2.7
18/05/2022;;;;;2.8039161462979485;1121;3143.19;17/05/2022;2.7
17/05/2022;2.7;2.7;2.7;2.7;2.727027027027027;5920;16144;16/05/2022;2.75
16/05/2022;2.75;2.75;2.75;2.75;2.743773305346339;8099;22221.82;13/05/2022;2.78
13/05/2022;2.77;2.78;2.89;2.76;2.7931594224527108;134015;374325.26;12/05/2022;2.8
12/05/2022;2.8;2.8;2.8;2.8;2.806085192697769;9860;27668;11/05/2022;2.93
11/05/2022;2.93;2.93;2.93;2.93;2.9299999999999997;7771;22769.03;09/05/2022;2.94
10/05/2022;;;;;2.94;166;488.04;09/05/2022;2.94
09/05/2022;2.94;2.94;2.94;2.94;2.9400940623162843;17010;50011;06/05/2022;2.94
06/05/2022;3;2.94;3;2.94;2.973340314136126;9550;28395.4;05/05/2022;3.1
05/05/2022;3.1;3.1;3.1;3.07;3.0980762279155933;44262;137127.05;04/05/2022;3.1
04/05/2022;3.09;3.1;3.1;3.09;3.0980172664661945;10309;31937.46;02/05/2022;3.1
03/05/2022;;;;;3.1;580;1798;02/05/2022;3.1
02/05/2022;3.1;3.1;3.1;3.1;3.0722359414843643;7451;22891.23;28/04/2022;3.07
29/04/2022;;;;;3.2114911463187323;1073;3445.93;28/04/2022;3.07
28/04/2022;3.07;3.07;3.07;3.07;3.0709438943894387;1515;4652.48;27/04/2022;3.05
27/04/2022;2.88;3.05;3.05;2.88;2.9538319528288643;14246;42080.29;26/04/2022;2.88
26/04/2022;2.9;2.88;2.9;2.88;2.8978480334369308;9331;27039.82;22/04/2022;3.05
25/04/2022;;;;;2.867639902676399;2466;7071.6;22/04/2022;3.05
22/04/2022;3;3.05;3.05;3;3.042204724409449;4572;13908.96;20/04/2022;3.12
21/04/2022;;;;;3.0314787701317716;4098;12423;20/04/2022;3.12
20/04/2022;3.1;3.12;3.12;3.1;3.1232228218966847;6485;20254.1;19/04/2022;3.16
19/04/2022;3.28;3.28;3.28;3.28;3.2748313108414453;7499;24557.96;18/04/2022;3.28
18/04/2022;3.4;3.28;3.4;3.28;3.2894440387073214;21908;72065.14;13/04/2022;3.3
13/04/2022;3.3;3.3;3.5;3.3;3.422461050201962;31194;106760.25;12/04/2022;3.38
12/04/2022;3.47;3.38;3.47;3.3;3.405362573099415;8550;29115.85;11/04/2022;3.47
11/04/2022;3.3;3.47;3.47;3.28;3.319573903818953;11312;37551.02;07/04/2022;3.35
08/04/2022;;;;;;;;07/04/2022;3.35
07/04/2022;3.35;3.35;3.35;3.35;3.3503796321464168;22074;73956.28;04/04/2022;3.48
06/04/2022;;;;;3.4062156133828996;2690;9162.72;04/04/2022;3.48
05/04/2022;;;;;3.48;1821;6337.08;04/04/2022;3.48
04/04/2022;3.5;3.48;3.5;3.42;3.4393647425394183;37229;128044.11;01/04/2022;3.36
01/04/2022;3.3;3.36;3.36;3.3;3.3408494054162086;20014;66863.76;31/03/2022;3.37
31/03/2022;3.5;3.37;3.54;3.37;3.4758189304187264;87193;303067.08;30/03/2022;3.5
30/03/2022;3.3;3.5;3.55;3.3;3.4385000050511683;98987;340366.8;29/03/2022;3.24
29/03/2022;3.22;3.24;3.25;3.22;3.2263843888070696;16296;52577.16;28/03/2022;3.22
28/03/2022;3.2;3.22;3.22;3.2;3.2150656622891804;30002;96458.4;25/03/2022;3.2
25/03/2022;3.17;3.2;3.21;3.17;3.199167494207216;48336;154634.96;24/03/2022;3.2
24/03/2022;3.2;3.2;3.2;3.2;3.2;34298;109753.6;23/03/2022;3.16
23/03/2022;3.18;3.16;3.18;3.15;3.157165924984107;23595;74493.33;22/03/2022;3.16
22/03/2022;3.16;3.16;3.2;3.16;3.171527683834187;41396;131288.56;21/03/2022;3.15
21/03/2022;3.15;3.15;3.15;3.15;3.148909617176503;50441;158834.15;18/03/2022;3.15
18/03/2022;3.15;3.15;3.15;3.15;3.1498301886792452;14310;45074.07;17/03/2022;3.15
17/03/2022;3.17;3.15;3.17;3.15;3.153292447319944;22257;70182.83;16/03/2022;3.19
16/03/2022;3.03;3.19;3.19;3.03;3.0910764277715566;14288;44165.3;15/03/2022;3.03
15/03/2022;3.06;3.03;3.06;3.03;3.0518453523443925;65646;200341.44;14/03/2022;3.03
14/03/2022;3.05;3.03;3.05;3.03;3.0382714342620147;42677;129664.31;11/03/2022;3.1
11/03/2022;3.2;3.1;3.2;3.1;3.1352535634225775;23643;74126.8;10/03/2022;3.2
10/03/2022;3.1;3.2;3.2;3.1;3.153895298064991;21757;68619.3;09/03/2022;3
09/03/2022;3;3;3;3;3.0047619047619047;3150;9465;08/03/2022;3.1
08/03/2022;3.2;3.1;3.2;3.1;3.1644966152959815;13886;43942.2;07/03/2022;3.2
07/03/2022;3.2;3.2;3.2;3.2;3.2;5041;16131.2;04/03/2022;3.2
04/03/2022;3.2;3.2;3.22;3.2;3.201812937783272;19416;62166.4;03/03/2022;3.2
03/03/2022;3.15;3.2;3.2;3.15;3.1668057740353475;54035;171118.35;02/03/2022;3.05
02/03/2022;3.02;3.05;3.06;3.01;3.0406178343949044;53380;162308.18;01/03/2022;3
01/03/2022;3;3;3;2.99;2.9986510204081633;24500;73466.95;28/02/2022;3.01
28/02/2022;3.06;3.01;3.06;3.01;3.043625578121858;24865;75679.75;25/02/2022;3.1
25/02/2022;3;3.1;3.1;3;3.0345645457745105;25571;77596.85;24/02/2022;2.95
24/02/2022;3.03;2.95;3.03;2.8;2.9185500964310944;104738;305683.1;23/02/2022;3.04
23/02/2022;3.04;3.04;3.04;3.04;3.0401883830455256;5096;15492.8;22/02/2022;3.05
22/02/2022;3.1;3.05;3.1;3.05;3.0596092296241157;8061;24663.51;21/02/2022;3.1
21/02/2022;3.1;3.1;3.1;3.1;3.110008929900283;6719;20896.15;18/02/2022;3.15
18/02/2022;3.2;3.15;3.2;3.15;3.159336196433573;10711;33839.65;17/02/2022;3.2
17/02/2022;3.2;3.2;3.21;3.2;3.2014802970231964;91306;292314.36;16/02/2022;3.2
16/02/2022;3.1;3.2;3.2;3.1;3.1479906912897064;93246;293537.54;15/02/2022;3.1
15/02/2022;3.15;3.1;3.15;3.05;3.099983327775925;20993;65077.95;14/02/2022;3
14/02/2022;3.15;3;3.15;3;3.056630003679928;24457;74756;11/02/2022;3.15
11/02/2022;3.2;3.15;3.2;3.15;3.1920949977053694;17432;55644.6;10/02/2022;3.2
10/02/2022;3.16;3.2;3.2;3.16;3.1842239502332816;12860;40949.12;08/02/2022;3.21
09/02/2022;;;;;3.1219512195121952;1476;4608;08/02/2022;3.21
08/02/2022;3.1;3.21;3.21;3.1;3.1817109432540294;58383;185757.83;07/02/2022;3.05
07/02/2022;3.05;3.05;3.05;3.05;3.0596090610157107;8211;25122.45;03/02/2022;3.05
04/02/2022;;;;;3.05;2808;8564.4;03/02/2022;3.05
03/02/2022;3.05;3.05;3.05;3;3.022827648592561;18793;56808;02/02/2022;3.07
02/02/2022;3.07;3.07;3.07;3.07;3.0748711388455536;16025;49274.81;01/02/2022;3.07
01/02/2022;3.1;3.07;3.1;3.07;3.097425668860176;41638;128970.61;31/01/2022;3.2
31/01/2022;3.2;3.2;3.2;3.2;3.2;2200;7040;26/01/2022;3.2
28/01/2022;;;;;;;;26/01/2022;3.2
27/01/2022;;;;;3.1880352140856343;2499;7966.9;26/01/2022;3.2
26/01/2022;3.2;3.2;3.2;3.2;3.1971734378533205;13267;42416.9;25/01/2022;3.2
25/01/2022;3.1;3.2;3.2;3.1;3.180725690875664;69079;219721.35;24/01/2022;3.1
24/01/2022;3.15;3.1;3.15;3.1;3.1154708860759497;19750;61530.55;21/01/2022;3.2
21/01/2022;3.35;3.2;3.35;3.2;3.2517465812705555;51993;169068.06;20/01/2022;3.3
20/01/2022;3.2;3.3;3.3;3.2;3.2744063620071686;22320;73084.75;19/01/2022;3.1
19/01/2022;3.16;3.1;3.16;3.1;3.139261299962645;10708;33615.21;18/01/2022;3.2
18/01/2022;3.1;3.2;3.2;3.1;3.169934133243833;23836;75558.55;14/01/2022;3.1
17/01/2022;;;;;;;;14/01/2022;3.1
14/01/2022;3.1;3.1;3.1;3.1;3.1149915714553287;21356;66523.76;13/01/2022;3.26
13/01/2022;3.1;3.26;3.26;3.1;3.147919204395417;46958;147819.99;12/01/2022;3.02
12/01/2022;3;3.02;3.02;2.99;3.0116699861312424;95899;288816.14;11/01/2022;2.98
11/01/2022;3;2.98;3;2.98;2.999384583463015;192780;578221.36;10/01/2022;2.98
10/01/2022;3;2.98;3;2.98;2.995520093499955;22246;66638.34;07/01/2022;2.99
07/01/2022;2.96;2.99;3;2.96;2.9916448555636075;140754;421085.98;06/01/2022;2.96
06/01/2022;2.85;2.96;2.96;2.85;2.9188981229084945;90246;263418.88;05/01/2022;2.81
05/01/2022;2.81;2.81;2.81;2.81;2.81;12882;36198.42;04/01/2022;2.8
04/01/2022;2.8;2.8;2.8;2.8;2.8;37045;103726;03/01/2022;2.8
03/01/2022;2.8;2.8;2.8;2.8;2.8;16000;44800;30/12/2021;2.9
31/12/2021;;;;;2.9;277;803.3;30/12/2021;2.9
30/12/2021;2.95;2.9;2.95;2.9;2.9265748652011614;36165;105839.58;29/12/2021;2.9
29/12/2021;2.9;2.9;2.92;2.9;2.9030180276623985;23353;67794.18;28/12/2021;2.84
28/12/2021;2.76;2.84;2.84;2.76;2.7955291033313916;37762;105564.77;27/12/2021;2.76
27/12/2021;2.76;2.76;2.76;2.76;2.761679849143576;19091;52723.23;24/12/2021;2.7
24/12/2021;2.7;2.7;2.7;2.7;2.7;10000;27000;23/12/2021;2.71
23/12/2021;2.7;2.71;2.71;2.7;2.703457814661134;5784;15636.8;22/12/2021;2.71
22/12/2021;2.75;2.71;2.75;2.71;2.717367034020125;16696;45369.16;21/12/2021;2.8
21/12/2021;2.85;2.8;2.85;2.8;2.842173170577446;15811;44937.6;20/12/2021;2.8
20/12/2021;2.85;2.8;2.85;2.8;2.8470501655832208;40765;116060;17/12/2021;2.85
17/12/2021;2.8;2.85;2.85;2.8;2.8336979534227242;14170;40153.5;16/12/2021;2.8
16/12/2021;2.82;2.8;2.82;2.8;2.8028233814080963;44514;124764.88;15/12/2021;2.8
15/12/2021;2.85;2.8;2.85;2.8;2.807079182499743;19474;54665.06;14/12/2021;2.89
14/12/2021;2.9;2.89;2.9;2.89;2.893957526719681;43133;124825.07;13/12/2021;2.89
13/12/2021;2.82;2.89;2.9;2.82;2.8894992758486704;56618;163597.67;10/12/2021;2.82
10/12/2021;2.79;2.82;2.82;2.79;2.799838013304337;62536;175090.67;09/12/2021;2.72
09/12/2021;2.72;2.72;2.72;2.72;2.7200627215707662;3667;9974.47;07/12/2021;2.7
07/12/2021;2.7;2.7;2.7;2.7;2.71811840762164;11756;31954.2;06/12/2021;2.7
06/12/2021;2.7;2.7;2.7;2.7;2.7;2525;6817.5;03/12/2021;2.7
03/12/2021;2.7;2.7;2.7;2.7;2.7012902300910326;13951;37685.7;02/12/2021;2.7
02/12/2021;2.7;2.7;2.75;2.7;2.732473602215683;23108;63142;01/12/2021;2.7
01/12/2021;2.7;2.7;2.7;2.7;2.705134584935535;26526;71756.4;30/11/2021;2.8
30/11/2021;2.7;2.8;2.8;2.7;2.7785696458654594;112189;311724.95;29/11/2021;2.7
29/11/2021;2.7;2.7;2.72;2.7;2.7044168166203173;18339;49596.3;26/11/2021;2.7
26/11/2021;2.75;2.7;2.75;2.7;2.72717776203966;56480;154031;24/11/2021;2.75
25/11/2021;;;;;2.75;3210;8827.5;24/11/2021;2.75
24/11/2021;2.75;2.75;2.75;2.75;2.7503437371098585;29092;80013;23/11/2021;2.75
23/11/2021;2.75;2.75;2.75;2.75;2.75;9733;26765.75;22/11/2021;2.78
22/11/2021;2.78;2.78;2.78;2.78;2.781816639477977;15325;42631.34;19/11/2021;2.82
19/11/2021;2.85;2.82;2.85;2.82;2.8463256989522674;89813;255637.05;18/11/2021;2.8
18/11/2021;2.8;2.8;2.8;2.8;2.798926270579814;27940;78202;17/11/2021;2.8
17/11/2021;2.8;2.8;2.8;2.8;2.799827147941027;78680;220290.4;16/11/2021;2.83
16/11/2021;2.82;2.83;2.83;2.8;2.8153571428571427;28000;78830;15/11/2021;2.84
15/11/2021;2.78;2.84;2.84;2.78;2.7958818716060403;13443;37585.04;12/11/2021;2.78
12/11/2021;2.76;2.78;2.78;2.76;2.771526218383714;16210;44926.44;11/11/2021;2.82
11/11/2021;2.75;2.82;2.85;2.75;2.799982703749827;14454;40470.95;10/11/2021;2.75
10/11/2021;2.76;2.75;2.76;2.75;2.7532666666666668;15000;41299;09/11/2021;2.75
09/11/2021;2.79;2.75;2.79;2.75;2.7560929036996233;21786;60044.24;08/11/2021;2.79
08/11/2021;2.84;2.85;2.85;2.84;2.8465174129353232;14070;40050.5;05/11/2021;2.85
05/11/2021;2.85;2.85;2.9;2.8;2.8467561126313004;22658;64501.8;04/11/2021;2.85
04/11/2021;2.81;2.85;2.85;2.8;2.815661929693343;40110;112936.2;03/11/2021;2.81
03/11/2021;2.83;2.81;2.83;2.81;2.8271065989847717;12805;36201.1;02/11/2021;2.82
02/11/2021;2.8;2.82;2.82;2.8;2.807421497053391;22738;63835.15;28/10/2021;2.85
29/10/2021;;;;;2.83;1000;2830;28/10/2021;2.85
28/10/2021;2.8;2.85;2.85;2.8;2.8423562456112976;12817;36430.48;27/10/2021;2.81
27/10/2021;2.83;2.81;2.83;2.81;2.8252040423484117;10390;29353.87;26/10/2021;2.83
26/10/2021;3;2.83;3;2.83;2.899721207009652;42684;123771.7;25/10/2021;2.9
25/10/2021;2.86;2.9;2.9;2.86;2.8752967043887656;80501;231464.26;22/10/2021;2.86
22/10/2021;2.92;2.86;2.92;2.86;2.873366433786012;25478;73207.63;21/10/2021;2.86
21/10/2021;2.9;2.86;2.9;2.8;2.862311794341506;166334;476099.77;20/10/2021;2.9
20/10/2021;2.78;2.9;2.9;2.78;2.8429023581877177;115258;327667.24;19/10/2021;2.75
19/10/2021;2.76;2.75;2.76;2.75;2.7530726133635084;289864;798016.64;18/10/2021;2.76
18/10/2021;2.8;2.76;2.8;2.75;2.757938902119902;68022;187600.52;15/10/2021;2.67
15/10/2021;2.6;2.67;2.67;2.6;2.6246747688243066;37850;99343.94;14/10/2021;2.6
14/10/2021;2.55;2.6;2.6;2.55;2.589039644832152;102712;265925.44;13/10/2021;2.55
13/10/2021;2.48;2.55;2.55;2.48;2.499217470320281;84738;211778.69;11/10/2021;2.48
12/10/2021;;;;;2.48;2000;4960;11/10/2021;2.48
11/10/2021;2.45;2.48;2.49;2.45;2.4862271870219503;56218;139770.72;07/10/2021;2.45
07/10/2021;2.45;2.45;2.45;2.45;2.45;29705;72777.25;06/10/2021;2.33
06/10/2021;2.31;2.33;2.33;2.31;2.3237574711117017;75290;174955.7;05/10/2021;2.33
05/10/2021;2.33;2.33;2.33;2.3;2.329450909090909;44000;102495.84;04/10/2021;2.49
04/10/2021;2.49;2.49;2.49;2.49;2.49;4323;10764.27;01/10/2021;2.5
01/10/2021;2.49;2.5;2.5;2.49;2.4904920795416245;41538;103450.06;30/09/2021;2.49
30/09/2021;2.49;2.49;2.49;2.49;2.4903030303030302;24750;61635;29/09/2021;2.5
29/09/2021;2.5;2.5;2.5;2.5;2.5028484618306113;10532;26360;28/09/2021;2.5
28/09/2021;2.5;2.5;2.5;2.5;2.5;63180;157950;27/09/2021;2.45
27/09/2021;2.45;2.45;2.45;2.45;2.45;63543;155680.35;24/09/2021;2.45
24/09/2021;2.45;2.45;2.45;2.45;2.4378571428571427;4200;10239;23/09/2021;2.4
23/09/2021;2.4;2.4;2.4;2.4;2.3999766055603904;1496082;3590561.8;22/09/2021;2.4
22/09/2021;2.4;2.4;2.4;2.4;2.4;6300;15120;21/09/2021;2.4
21/09/2021;2.4;2.4;2.4;2.4;2.397838355181077;58511;140299.92;20/09/2021;2.35
20/09/2021;2.36;2.35;2.36;2.35;2.351818181818182;27500;64675;16/09/2021;2.4
17/09/2021;;;;;2.4;205;492;16/09/2021;2.4
16/09/2021;2.4;2.4;2.4;2.4;2.4;23970;57528;15/09/2021;2.35
15/09/2021;2.35;2.35;2.35;2.35;2.35;8500;19975;14/09/2021;2.35
14/09/2021;2.35;2.35;2.35;2.35;2.35;10000;23500;13/09/2021;2.4
13/09/2021;2.38;2.4;2.4;2.38;2.3899296307066007;17195;41094.84;10/09/2021;2.4
10/09/2021;2.31;2.4;2.4;2.31;2.3606355742547667;22342;52741.32;08/09/2021;2.35
09/09/2021;;;;;2.320752688172043;1860;4316.6;08/09/2021;2.35
08/09/2021;2.36;2.35;2.36;2.35;2.353312320131561;36485;85860.6;07/09/2021;2.4
07/09/2021;2.4;2.4;2.4;2.4;2.4000000000000004;39909;95781.6;06/09/2021;2.4
06/09/2021;2.44;2.4;2.44;2.4;2.4199045801526715;20960;50721.2;03/09/2021;2.45
03/09/2021;2.35;2.45;2.45;2.35;2.434240837696335;19100;46494;02/09/2021;2.45
02/09/2021;2.45;2.45;2.45;2.45;2.45;14040;34398;01/09/2021;2.45
01/09/2021;2.31;2.45;2.48;2.31;2.4423831863539105;250035;610681.28;31/08/2021;2.23
31/08/2021;2.23;2.23;2.23;2.23;2.23;4000;8920;27/08/2021;2.23
27/08/2021;2.18;2.23;2.23;2.18;2.2131881903143586;9416;20839.38;26/08/2021;2.2
26/08/2021;2.2;2.2;2.2;2.2;2.2;9775;21505;25/08/2021;2.28
25/08/2021;2.24;2.28;2.28;2.24;2.25910290237467;4927;11130.6;24/08/2021;2.28
24/08/2021;1.98;2.28;2.28;1.98;2.0814210005497524;90950;189305.24;23/08/2021;1.98
23/08/2021;1.97;1.98;1.98;1.96;1.9709741850386282;159210;313798.8;20/08/2021;1.98
20/08/2021;1.98;1.98;1.98;1.98;1.9784905660377359;13250;26215;19/08/2021;1.98
19/08/2021;1.98;1.98;1.98;1.98;1.9826362762597831;7283;14439.54;18/08/2021;1.99
18/08/2021;1.98;1.99;1.99;1.98;1.9876572327044026;11448;22754.7;17/08/2021;2
17/08/2021;2.04;2;2.04;2;2.012797224850205;15855;31912.9;16/08/2021;2.06
16/08/2021;2.06;2.06;2.06;2.06;2.06;7100;14626;13/08/2021;2.06
13/08/2021;2;2.06;2.07;2;2.0548357888145143;118171;242822;12/08/2021;2.07
12/08/2021;2.07;2.07;2.07;2.07;2.0555177407675598;4143;8516.01;11/08/2021;2.09
11/08/2021;2;2.09;2.09;1.99;2.004540738644785;74217;148771;10/08/2021;2
10/08/2021;2;2;2;1.98;1.9993656474909691;361534;722838.66;09/08/2021;2
09/08/2021;2;2;2;2;2;346593;693186;06/08/2021;2.04
06/08/2021;2.03;2.04;2.04;2;2.015787951807229;107900;217503.52;05/08/2021;2.02
05/08/2021;2;2.02;2.1;2;2.003608655159568;161060;322701.21;04/08/2021;2
04/08/2021;2.2;2;2.2;2;2.0181053666787023;210484;424778.89;03/08/2021;2.28
03/08/2021;2.3;2.28;2.3;2.28;2.2872340425531914;18800;43000;02/08/2021;2.36
02/08/2021;2.37;2.36;2.37;2.36;2.363202488132264;30545;72184.02;30/07/2021;2.37
30/07/2021;2.4;2.37;2.4;2.37;2.3912815761240616;143542;343249.34;27/07/2021;2.67
27/07/2021;2.7;2.67;2.7;2.65;2.6773835824973653;25619;68591.89;26/07/2021;2.7
26/07/2021;2.65;2.7;2.71;2.65;2.68596850462019;46102;123828.52;23/07/2021;2.65
23/07/2021;2.6;2.65;2.65;2.6;2.637155963302752;10900;28745;22/07/2021;2.5
22/07/2021;2.5;2.5;2.5;2.5;2.5553069872868828;10147;25928.7;21/07/2021;2.45
21/07/2021;2.45;2.45;2.45;2.45;2.4494481291009045;28195;69062.19;20/07/2021;2.35
20/07/2021;2.34;2.35;2.35;2.34;2.3498151501335247;230295;541150.68;19/07/2021;2.34
19/07/2021;2.4;2.34;2.4;2.34;2.3916597583339616;39807;95204.8;16/07/2021;2.4
16/07/2021;2.4;2.4;2.4;2.39;2.3997922762780894;722113;1732921.2;15/07/2021;2.4
15/07/2021;2.4;2.4;2.4;2.4;2.4000000000000004;21727;52144.8;14/07/2021;2.4
14/07/2021;2.4;2.4;2.4;2.4;2.398660964230171;12860;30846.78;13/07/2021;2.4
13/07/2021;2.36;2.4;2.42;2.36;2.400059493016037;757736;1818611.48;12/07/2021;2.32
12/07/2021;2.3;2.32;2.32;2.3;2.3265984431985194;18371;42741.94;09/07/2021;2.3
09/07/2021;2.2;2.3;2.3;2.2;2.220807601141948;247647;549976.34;08/07/2021;2.2
08/07/2021;2.2;2.2;2.2;2.2;2.2;19350;42570;07/07/2021;2.2
07/07/2021;2.2;2.2;2.22;2.2;2.205413458090734;58567;129164.45;06/07/2021;2.2
06/07/2021;2.2;2.2;2.2;2.2;2.1988277815766337;51185;112547;05/07/2021;2.17
05/07/2021;2.17;2.17;2.17;2.16;2.1673322582754038;45889;99456.71;02/07/2021;2.14
02/07/2021;2.15;2.14;2.15;2.13;2.1423739155651145;82762;177307.15;01/07/2021;2.19
01/07/2021;2.2;2.19;2.2;2.19;2.196648038012022;125434;275534.35;30/06/2021;2.2
30/06/2021;2.17;2.2;2.2;2.17;2.1939277626743943;167365;367186.72;28/06/2021;2.19
28/06/2021;2.2;2.19;2.2;2.18;2.195011676267153;89926;197388.62;25/06/2021;2.17
25/06/2021;2.17;2.17;2.19;2.17;2.1710664462677713;150031;325727.27;23/06/2021;2.19
24/06/2021;;;;;2.17;3180;6900.6;23/06/2021;2.19
